month,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2021-01,64,Chrome,Desktop,,Linux,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Asbury Park,New Jersey,United States,thebeardroller.com,,/pages/about-us,Direct,,thebeardroller.com/pages/about-us,1,0,1,1,1,41s,0,3,1
2021-01,169,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,West End,Queensland,Australia,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,88,Chrome Mobile WebView,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,Wenatchee,Washington,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,12s,0,3,1
2021-01,169,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Dublin,Leinster,Ireland,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,1,0,0,1m37s,0,6,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Barcelona,Catalonia,Spain,r.search.yahoo.com,Yahoo!,,Search,,r.search.yahoo.com,1,0,0,0,0,16s,0,2,1
2021-01,87,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Winsum,Groningen,Netherlands,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/01aad9485872983ee843a7d3333eec85,Asbury Park,New Jersey,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,14,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Sarasota,Florida,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,2m18s,0,2,1
2021-01,87,Chrome Mobile WebView,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,Orlando,Florida,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,,,Greece,www.google.gr,Google,,Search,,www.google.gr,1,0,0,0,0,0s,1,1,1
2021-01,87,Chrome Mobile WebView,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Porto,Porto,Portugal,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,1,1,0,0,3m40s,0,4,1
2021-01,171,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Thornhill,Ontario,Canada,,,,Direct,,,1,0,0,0,0,6s,0,2,1
2021-01,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=1,Mountain View,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/?_fd=0,Mountain View,California,United States,,,,Direct,,,7,0,0,0,0,0s,1,7,7
2021-01,84,Firefox,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,Norway,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2021-01,78,Chrome,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Nottingham,England,United Kingdom,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,9s,0,2,1
2021-01,20,Yandex Browser,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Chelyabinsk,Chelyabinsk,Russia,yandex.ru,Yandex,,Search,,yandex.ru,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Leek,England,United Kingdom,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,11s,0,2,1
2021-01,88,Chrome,Desktop,8,Windows,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3FJZ_eoPhIZRUZtLxSoR6ltejDXVkZNHhp4-lWLcO7tQV1eGDfgMu2wek,,,Ireland,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Arlington,Virginia,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-01,64,Chrome,Desktop,,Linux,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,71,Opera,Desktop,7,Windows,,,Homepage,https://thebeardroller.com/,Izhevsk,Udmurtiya Republic,Russia,yandex.ru,Yandex,,Search,,yandex.ru,1,0,0,0,0,0s,1,1,1
2021-01,64,Chrome,Desktop,,Linux,/pages/contact-us,27111784526,Custom Page,https://thebeardroller.com/pages/contact-us,Boardman,Oregon,United States,,,,Direct,,,3,0,0,0,0,0s,1,3,3
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Asbury Park,New Jersey,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2021-01,64,Chrome,Desktop,,Linux,/pages/about-us,27111751758,Custom Page,https://thebeardroller.com/pages/about-us,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,88,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Artern,Thuringia,Germany,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-01,169,Instagram,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,Jaipur,Rajasthan,India,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Asbury Park,New Jersey,United States,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,1m45s,0,6,1
2021-01,169,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Bruges,Flanders,Belgium,,,,Direct,,,1,0,0,0,0,41s,0,2,1
2021-01,86,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2V4JJETlnG2_DgNCFsaDp9YYyS5xCWPCYdTrDFznq2VpWDPAHP8ybqGGA,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-01,169,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Cirencester,England,United Kingdom,,,,Direct,,,1,0,0,0,0,22s,0,2,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Gérardmer,Grand Est,France,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,San Jose,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,88,Chrome Mobile WebView,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,Moses Lake,Washington,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-01,66,Chrome Mobile,Mobile,6,Android,,,Homepage,https://thebeardroller.com/,,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Avignon,Provence-Alpes-Côte d'Azur,France,r.search.yahoo.com,Yahoo!,,Search,,r.search.yahoo.com,1,0,0,0,0,10s,0,2,1
2021-01,87,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Wavre,Wallonia,Belgium,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2021-01,87,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Eugene,Oregon,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,1m2s,0,3,1
2021-01,14,Mobile Safari,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?list_generator=product_recommendations_shop&user_id=48694411&utm_source=shop_app&context=shops_tab_search_shop_search,Savannah,Georgia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,87,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/,Paris,Île-de-France,France,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Round Rock,Texas,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,45s,0,2,1
2021-01,87,Chrome Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Tangerang,Banten,Indonesia,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2021-01,14,Safari,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Columbus,Ohio,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,29s,0,2,1
2021-01,87,Chrome Mobile WebView,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,,,Canada,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,57s,0,2,1
2021-01,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/?_fd=0,,Virginia,United States,,,,Direct,,,9,0,0,0,0,0s,1,9,9
2021-01,87,Chrome Mobile WebView,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,New Malden,England,United Kingdom,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-01,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/?_fd=0,,,United States,,,,Direct,,,8,0,0,0,0,0s,1,8,8
2021-01,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,,Virginia,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,,,Finland,www.google.fi,Google,,Search,,www.google.fi,1,0,0,0,0,0s,1,1,1
2021-01,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=1,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,74,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,84,Firefox,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Le Havre,Normandy,France,www.qwant.com,,,Unknown,,www.qwant.com,1,0,0,0,0,0s,1,1,1
2021-01,86,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR3l-ZzfhKOzzoCp12YGkrNhUdL6AKIm7BSJ8UsAyYCGQ9XuKD7cIFSNvt0,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-01,84,Firefox,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Wenatchee,Washington,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,1,0,0,0,9m30s,0,19,1
2021-01,86,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2BIeVEuQ_R6SePOsE3sCAIjNbnme6B4XxE9OLr4WpH0Z2RvB_bj9xFb1g,,,Ireland,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-01,84,Firefox,Desktop,10,Windows,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?variant=21727675023438,,,Norway,thebeardroller.com,,,Direct,,thebeardroller.com,1,1,0,0,0,0s,1,1,1
2021-01,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Edwardsville,Illinois,United States,r.search.yahoo.com,Yahoo!,,Search,,r.search.yahoo.com,1,0,0,0,0,43s,0,2,1
2021-01,167,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Enfield Town,England,United Kingdom,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,68,HeadlessChrome,Desktop,,Fedora,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,,,France,,,,Direct,,,1,0,0,0,0,8s,0,2,1
2021-01,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/?_fd=1,,Virginia,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2021-01,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,Mountain View,California,United States,,,,Direct,,,8,0,0,0,0,0s,1,8,8
2021-01,86,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR1pZQjupkWFfatLNvmtBH1bxp1Pf2ROXbLa6_Jh0M2qMi_SgKSu65cArLQ,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-01,86,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0NdApkKUjrNHx8Dz4QxLPvf65VogBR1Z7fF1VJPsL2mTFF4Dwg5nyMI9M,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-01,76,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-01,13,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,San Jose,California,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,33s,0,3,1
2021-01,87,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Västerås,Västmanland,Sweden,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,20s,0,2,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Auburn,Massachusetts,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,10s,0,2,1
2021-02,88,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/,Mumbai,Maharashtra,India,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2021-02,68,HeadlessChrome,Desktop,,Fedora,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2021-02,175,Instagram,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,San Antonio,Texas,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,1,0,0,0,14m1s,0,10,1
2021-02,6,IE,Desktop,XP,Windows,,,Homepage,https://thebeardroller.com/,,,France,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,175,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Alcobendas,Madrid,Spain,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2021-02,83,Chrome,Desktop,7,Windows,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,175,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Alden,New York,United States,,,,Direct,,,1,1,1,1,1,5m23s,0,14,1
2021-02,163,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,San Jose,California,United States,,,,Direct,,,1,0,0,0,0,33s,0,3,1
2021-02,175,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Zagreb,City of Zagreb,Croatia,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,86,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR30ARzoSZFy-3LwzaFesWH4KkWQxQvM_ZmD4wnqbbDQa6T4wXIxTeHgKXE,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-02,175,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Adelaide,South Australia,Australia,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,176,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,New York,New York,United States,,,,Direct,,,1,0,0,0,0,12s,0,2,1
2021-02,80,Chrome Mobile,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Taguig,Metro Manila,Philippines,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-02,174,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Los Angeles,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,Montreal,Quebec,Canada,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,176,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Lawrenceville,Georgia,United States,,,,Direct,,,1,0,0,0,0,31s,0,3,1
2021-02,301,Facebook,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Trinity,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,1,1,0,0,4m31s,0,5,1
2021-02,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,San Jose,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,13,Samsung Internet,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Horsham,England,United Kingdom,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2021-02,77,Chrome Mobile,Mobile,11,Android,,,Homepage,https://thebeardroller.com/?user_id=54079952&utm_source=shop_app,,,Mexico,,,,Direct,,,1,0,1,0,0,5m27s,0,21,1
2021-02,87,Chrome,Desktop,7,Windows,,,Homepage,https://thebeardroller.com/,Barnaul,Altai Krai,Russia,yandex.ru,Yandex,,Search,,yandex.ru,1,0,0,0,0,0s,1,1,1
2021-02,84,Chrome Mobile,Mobile,7,Android,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,,Virginia,United States,,,,Direct,,,7,0,0,0,0,0s,1,7,7
2021-02,88,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Alkmaar,North Holland,Netherlands,www.bing.com,Bing,,Search,,www.bing.com,1,1,0,0,0,25s,0,3,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Las Vegas,Nevada,United States,thebeardroller.com,,/products/the-beard-roller,Direct,,thebeardroller.com/products/the-beard-roller,1,0,0,0,0,0s,1,1,1
2021-02,85,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Montreal,Quebec,Canada,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,175,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,1m3s,0,3,1
2021-02,76,Firefox,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Ashburn,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,173,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Huddinge,Stockholm,Sweden,,,,Direct,,,1,1,0,0,0,40s,0,2,1
2021-02,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,,,United States,,,,Direct,,,12,0,0,0,0,0s,1,12,12
2021-02,88,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Mississauga,Ontario,Canada,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,46s,0,4,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Denver,Colorado,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,2s,0,2,1
2021-02,12,Mobile Safari UI/WKWebView,Mobile,12,iOS,/collections/all,,Collection,https://thebeardroller.com/collections/all,,,Germany,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,167,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,London,Ontario,Canada,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,North Tawton,England,United Kingdom,www.google.co.uk,Google,,Search,,www.google.co.uk,1,0,0,0,0,1m17s,0,3,1
2021-02,88,Chrome Mobile WebView,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,,,Italy,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,1,0,0,0,1m2s,0,3,1
2021-02,88,Amazon Silk,Tablet,9,Android,,,Homepage,https://thebeardroller.com/,Marion,Indiana,United States,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2021-02,298,Facebook,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,Kuwait City,Al Asimah,Kuwait,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,2m21s,0,4,1
2021-02,57,Firefox,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,173,Instagram,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Subotica,Vojvodina,Serbia,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,31s,0,3,1
2021-02,84,Chrome Mobile,Mobile,7,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,Mountain View,California,United States,,,,Direct,,,6,0,0,0,0,0s,1,6,6
2021-02,88,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,Luxembourg,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-02,84,Chrome Mobile,Mobile,7,Android,,,Homepage,https://thebeardroller.com/?_fd=0,,Virginia,United States,,,,Direct,,,14,0,0,0,0,0s,1,14,14
2021-02,88,Chrome Mobile,Mobile,8,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,San Antonio,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,85,Chrome Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Avignon,Provence-Alpes-Côte d'Azur,France,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2021-02,88,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,North Lakes,Queensland,Australia,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,6m4s,0,5,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,2m1s,0,4,1
2021-02,14,Mobile Safari,Mobile,14,iOS,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,,,United Kingdom,www.google.co.uk,Google,,Search,,www.google.co.uk,1,0,0,0,0,0s,1,1,1
2021-02,88,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0qEd8eNlEjVnqfJLI5KRCXK3r6C6BupXLTv59PSRFYZURN9AVH4-lLf6w,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Milton Keynes,England,United Kingdom,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,6s,0,2,1
2021-02,88,Chrome Mobile WebView,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Cairo,Cairo Governorate,Egypt,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Winchendon,Massachusetts,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,18s,0,2,1
2021-02,175,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Gardena,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,14,Mobile Safari,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Norwalk,California,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,1,0,0,0,4m38s,0,4,1
2021-02,17,Firefox,Desktop,XP,Windows,,,Homepage,https://thebeardroller.com/,,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,87,HeadlessChrome,Desktop,,Linux,/pages/contact-us,27111784526,Custom Page,https://thebeardroller.com/pages/contact-us,Montreal,Quebec,Canada,,,,Direct,,,1,0,0,0,0,7s,0,2,1
2021-02,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,,,France,,,,Direct,,,1,0,0,0,0,7s,0,2,1
2021-02,79,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-02,88,HeadlessChrome,Desktop,,Linux,,,Homepage,https://2y7koi20n35qmdj1ayp56elb7y1cn3c-9854287950.shopifypreview.com/?cb=89c2a3b5ed0b20530ea5ffc477230404ffbd87d7bd1434e1ac711a110f85d064,,,,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2021-02,66,Firefox,Desktop,7,Windows,,,Homepage,https://thebeardroller.com/,,,Poland,www.google.pl,Google,,Search,,www.google.pl,1,0,0,0,0,0s,1,1,1
2021-02,88,Chrome,Desktop,10,Windows,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Murfreesboro,Tennessee,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-02,84,Chrome Mobile,Mobile,7,Android,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,,,United States,,,,Direct,,,14,0,0,0,0,0s,1,14,14
2021-02,173,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,,,South Africa,,,,Direct,,,1,0,0,0,0,49s,0,2,1
2021-02,84,Chrome Mobile,Mobile,7,Android,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,Mountain View,California,United States,,,,Direct,,,8,0,0,0,0,0s,1,8,8
